"Agency","Date","District","VDC_Municipality","Ward","Age","Gender","Ethnicity","Ethnicity_Other","Occupation","Occupation_Other","Do_you_have_any_health_problem","A0JS","A1JS","A2JS","A3JS","B0JS","B1JS","B2JS","C0JS","C1JS","C2JS","D0JS","D1JS","D2JS","E0JS","E1JS","E2JS","F0JS","H0JS","I0JS","J0JS","J1JS","J2JS"
"accountability","30/08/2015","Rasuwa","goljung",5,"15_24","male","Gurung",NA,"skilled_worker",NA,"yes__some_diff","1___not_at_all","long_term_shelter__housing","financial_support","livelihoods","2___very_little","cash_for_work","building_mater","3___neutral","how_to_get_healthcare_psycholo","how_to_get_shelter_materials","2___very_little","cash_for_work","housing_inspec","1___not_at_all","joint_families","based_on_polit","refused","1___not_at_all","2___very_little",NA,NA,NA
"accountability","30/08/2015","Rasuwa","goljung",5,"refused","female","Tamang",NA,"ngo_worker_bus",NA,"yes__a_lot_of_","1___not_at_all","long_term_shelter__housing","financial_support","clean_water","1___not_at_all","cash_for_work","food_aid","2___very_little","how_to_get_healthcare_psycholo","how_to_get_shelter_materials","2___very_little","cash_for_work","food_aid","5___completely_yes",NA,NA,"5___completely_yes","1___not_at_all","2___very_little","2___very_little","sanitary_products","healthcare"
"accountability","30/08/2015","Rasuwa","goljung",5,"25_39","male","Tamang",NA,"ngo_worker_bus",NA,"no_difficulty","5___completely_yes",NA,NA,NA,"5___completely_yes",NA,NA,"3___neutral","news_about_government_decision","how_to_register_for_access_sup","1___not_at_all","building_mater","cash_for_work","1___not_at_all","based_on_polit","first_come__fi","1___not_at_all","1___not_at_all","don_t_know",NA,NA,NA
"accountability","30/08/2015","Rasuwa","goljung",5,"refused","male","Tamang",NA,"farmer_laborer",NA,"no_difficulty","1___not_at_all","long_term_shelter__housing","healthcare","education","1___not_at_all","cash_for_work","building_mater","5___completely_yes",NA,NA,"2___very_little","cash_for_work","building_mater","1___not_at_all","first_come__fi","joint_families","refused","1___not_at_all","don_t_know",NA,NA,NA
"accountability","30/08/2015","Rasuwa","laharepauwa",8,"25_39","female","Tamang",NA,"farmer_laborer",NA,"no_difficulty","1___not_at_all","long_term_shelter__housing","toilets_sanitation","financial_support","5___completely_yes",NA,NA,"1___not_at_all","news_about_government_decision","how_to_register_for_access_sup","5___completely_yes",NA,NA,"5___completely_yes",NA,NA,"5___completely_yes","1___not_at_all","5___completely_yes","1___not_at_all","long_term_shelter__housing","gender_based_violence"
"accountability","30/08/2015","Rasuwa","laharepauwa",8,"25_39","male","Tamang",NA,"farmer_laborer",NA,"no_difficulty","1___not_at_all","long_term_shelter__housing","livelihoods","financial_support","1___not_at_all","building_mater","other","5___completely_yes",NA,NA,"5___completely_yes",NA,NA,"5___completely_yes",NA,NA,"5___completely_yes","1___not_at_all","5___completely_yes",NA,NA,NA
"accountability","30/08/2015","Rasuwa","laharepauwa",8,"25_39","male","Tamang",NA,"farmer_laborer",NA,"no_difficulty","1___not_at_all","long_term_shelter__housing","financial_support","clean_water","5___completely_yes",NA,NA,"5___completely_yes",NA,NA,"1___not_at_all","building_mater","cash_for_work","5___completely_yes",NA,NA,"5___completely_yes","1___not_at_all","5___completely_yes",NA,NA,NA
"accountability","30/08/2015","Rasuwa","laharepauwa",8,"40_54","male","Tamang",NA,"farmer_laborer",NA,"no_difficulty","1___not_at_all","long_term_shelter__housing","toilets_sanitation","financial_support","5___completely_yes",NA,NA,"5___completely_yes",NA,NA,"5___completely_yes",NA,NA,"5___completely_yes",NA,NA,"5___completely_yes","refused","refused",NA,NA,NA
"accountability","30/08/2015","Rasuwa","laharepauwa",8,"25_39","male","Tamang",NA,"farmer_laborer",NA,"no_difficulty","2___very_little","long_term_shelter__housing","financial_support","toilets_sanitation","5___completely_yes",NA,NA,"5___completely_yes",NA,NA,"5___completely_yes",NA,NA,"5___completely_yes",NA,NA,"5___completely_yes","refused","refused",NA,NA,NA
"accountability","30/08/2015","Rasuwa","laharepauwa",7,"40_54","male","Tamang",NA,"farmer_laborer",NA,"no_difficulty","2___very_little","long_term_shelter__housing","financial_support","livelihoods","1___not_at_all","building_mater","other","5___completely_yes",NA,NA,"5___completely_yes",NA,NA,"5___completely_yes",NA,NA,"5___completely_yes","2___not_very_m","5___completely_yes",NA,NA,NA
"accountability","30/08/2015","Rasuwa","laharepauwa",7,"25_39","male","Tamang",NA,"farmer_laborer",NA,"no_difficulty","2___very_little","long_term_shelter__housing","financial_support","livelihoods","1___not_at_all","building_mater","other","1___not_at_all","news_about_government_decision","how_to_register_for_access_sup","5___completely_yes",NA,NA,"5___completely_yes",NA,NA,"5___completely_yes","1___not_at_all","5___completely_yes",NA,NA,NA
"accountability","30/08/2015","Rasuwa","laharepauwa",7,"25_39","male","Brahmin",NA,"ngo_worker_bus",NA,"no_difficulty","2___very_little","long_term_shelter__housing","financial_support","livelihoods","1___not_at_all","other","building_mater","5___completely_yes",NA,NA,"5___completely_yes",NA,NA,"5___completely_yes",NA,NA,"5___completely_yes","1___not_at_all","5___completely_yes",NA,NA,NA
"accountability","30/08/2015","Rasuwa","laharepauwa",7,"25_39","male","Tamang",NA,"farmer_laborer",NA,"yes__some_diff","1___not_at_all","long_term_shelter__housing","clean_water","livelihoods","1___not_at_all","building_mater","other","1___not_at_all","news_about_government_decision","how_to_register_for_access_sup","1___not_at_all","building_mater","other","5___completely_yes",NA,NA,"5___completely_yes","1___not_at_all","5___completely_yes",NA,NA,NA
"accountability","30/08/2015","Rasuwa","laharepauwa",7,"55_greater","male","Brahmin",NA,"ngo_worker_bus",NA,"yes__some_diff","2___very_little","long_term_shelter__housing","financial_support","livelihoods","5___completely_yes",NA,NA,"1___not_at_all","news_about_government_decision","how_to_register_for_access_sup","5___completely_yes",NA,NA,"5___completely_yes",NA,NA,"5___completely_yes","refused","refused",NA,NA,NA
"accountability","30/08/2015","Rasuwa","ramanthali",9,"40_54","female","Tamang",NA,"other","business","no_difficulty","1___not_at_all","long_term_shelter__housing","healthcare","financial_support","5___completely_yes",NA,NA,"don_t_know",NA,NA,"5___completely_yes",NA,NA,"don_t_know",NA,NA,"5___completely_yes","4___mostly_yes","refused",NA,NA,NA
"accountability","30/08/2015","Rasuwa","ramche",2,"40_54","male","Tamang",NA,"farmer_laborer",NA,"no_difficulty","1___not_at_all","long_term_shelter__housing","livelihoods","toilets_sanitation","5___completely_yes",NA,NA,"5___completely_yes",NA,NA,"5___completely_yes",NA,NA,"5___completely_yes",NA,NA,"5___completely_yes","1___not_at_all","5___completely_yes",NA,NA,NA
"accountability","30/08/2015","Rasuwa","ramche",2,"40_54","male","Tamang",NA,"farmer_laborer",NA,"no_difficulty","5___completely_yes",NA,NA,NA,"5___completely_yes",NA,NA,"5___completely_yes",NA,NA,"5___completely_yes",NA,NA,"5___completely_yes",NA,NA,"5___completely_yes","refused","5___completely_yes",NA,NA,NA
"accountability","30/08/2015","Rasuwa","ramche",2,"15_24","female","Tamang",NA,"farmer_laborer",NA,"no_difficulty","5___completely_yes",NA,NA,NA,"5___completely_yes",NA,NA,"5___completely_yes",NA,NA,"5___completely_yes",NA,NA,"5___completely_yes",NA,NA,"5___completely_yes","5___completely","5___completely_yes",NA,NA,NA
"accountability","30/08/2015","Rasuwa","ramche",2,"25_39","male","Tamang",NA,"farmer_laborer",NA,"no_difficulty","1___not_at_all","long_term_shelter__housing","livelihoods","clean_water","5___completely_yes",NA,NA,"1___not_at_all","news_about_government_decision","how_to_register_for_access_sup","5___completely_yes",NA,NA,"5___completely_yes",NA,NA,"5___completely_yes","refused","5___completely_yes",NA,NA,NA
"accountability","30/08/2015","Rasuwa","ramche",2,"25_39","male","Tamang",NA,"farmer_laborer",NA,"no_difficulty","2___very_little","long_term_shelter__housing","toilets_sanitation","clean_water","5___completely_yes",NA,NA,"1___not_at_all","news_about_government_decision","how_to_register_for_access_sup","5___completely_yes",NA,NA,"5___completely_yes",NA,NA,"5___completely_yes","refused","5___completely_yes",NA,NA,NA
"accountability","30/08/2015","Rasuwa","ramche",1,"55_greater","male","Tamang",NA,"farmer_laborer",NA,"yes__some_diff","5___completely_yes",NA,NA,NA,"5___completely_yes",NA,NA,"1___not_at_all","other","other","5___completely_yes",NA,NA,"5___completely_yes",NA,NA,"5___completely_yes","refused","5___completely_yes",NA,NA,NA
"accountability","30/08/2015","Rasuwa","ramche",1,"25_39","male","Tamang",NA,"farmer_laborer",NA,"yes__some_diff","1___not_at_all","healthcare","healthcare","clean_water","5___completely_yes",NA,NA,"1___not_at_all","news_about_government_decision","how_to_get_healthcare_psycholo","5___completely_yes",NA,NA,"5___completely_yes",NA,NA,"5___completely_yes","1___not_at_all","5___completely_yes","5___completely_yes",NA,NA
"accountability","30/08/2015","Rasuwa","ramche",1,"25_39","male","Tamang",NA,"farmer_laborer",NA,"no_difficulty","5___completely_yes",NA,NA,NA,"5___completely_yes",NA,NA,"5___completely_yes",NA,NA,"5___completely_yes",NA,NA,"5___completely_yes",NA,NA,"5___completely_yes","1___not_at_all","5___completely_yes",NA,NA,NA
"accountability","30/08/2015","Rasuwa","ramche",1,"25_39","male","Tamang",NA,"farmer_laborer",NA,"no_difficulty","1___not_at_all","long_term_shelter__housing","livelihoods","financial_support","5___completely_yes",NA,NA,"5___completely_yes",NA,NA,"5___completely_yes",NA,NA,"5___completely_yes",NA,NA,"5___completely_yes","refused","5___completely_yes",NA,NA,NA
"accountability","30/08/2015","Rasuwa","ramche",1,"25_39","male","Tamang",NA,"ngo_worker_bus",NA,"no_difficulty","5___completely_yes",NA,NA,NA,"1___not_at_all","cash_for_work","building_mater","5___completely_yes",NA,NA,"5___completely_yes",NA,NA,"5___completely_yes",NA,NA,"5___completely_yes","5___completely","5___completely_yes",NA,NA,NA
"accountability","30/08/2015","Rasuwa","samarthali",9,"25_39","male","Tamang",NA,"farmer_laborer",NA,"no_difficulty","1___not_at_all","long_term_shelter__housing","financial_support","healthcare","5___completely_yes",NA,NA,"1___not_at_all","news_about_government_decision","how_to_get_shelter_materials","5___completely_yes",NA,NA,"5___completely_yes",NA,NA,"2___very_little","1___not_at_all","1___not_at_all",NA,NA,NA
"accountability","30/08/2015","Rasuwa","saramthali",3,"15_24","male","Newar",NA,"other","student","no_difficulty","1___not_at_all","long_term_shelter__housing","healthcare","education","1___not_at_all","building_mater","cash_for_work","1___not_at_all","news_about_government_decision","how_to_get_shelter_materials","1___not_at_all","cash_for_work","building_mater","1___not_at_all","based_on_polit","based_on_caste","5___completely_yes","1___not_at_all","5___completely_yes",NA,NA,NA
"accountability","30/08/2015","Rasuwa","saramthali",3,"40_54","male","Tamang",NA,"farmer_laborer",NA,"yes__some_diff","1___not_at_all","long_term_shelter__housing","healthcare","toilets_sanitation","5___completely_yes",NA,NA,"1___not_at_all","news_about_government_decision","how_to_get_shelter_materials","5___completely_yes",NA,NA,"5___completely_yes",NA,NA,"5___completely_yes","1___not_at_all","1___not_at_all",NA,NA,NA
"accountability","30/08/2015","Rasuwa","saramthali",3,"40_54","female","Tamang",NA,"other","business","no_difficulty","1___not_at_all","short_term_she","healthcare","financial_support","5___completely_yes",NA,NA,"1___not_at_all","news_about_government_decision","how_to_register_for_access_sup","5___completely_yes",NA,NA,"5___completely_yes",NA,NA,"5___completely_yes","1___not_at_all","1___not_at_all","1___not_at_all","healthcare","clean_water"
"accountability","30/08/2015","Rasuwa","saramthali",3,"40_54","male","Tamang",NA,"government_ser",NA,"no_difficulty","1___not_at_all","clean_water","long_term_shelter__housing","healthcare","5___completely_yes",NA,NA,"1___not_at_all","news_about_government_decision","how_to_get_shelter_materials","4___mostly_yes",NA,NA,"5___completely_yes",NA,NA,"5___completely_yes","2___not_very_m","1___not_at_all",NA,NA,NA
"accountability","30/08/2015","Rasuwa","saramthali",3,"55_greater","male","Tamang",NA,"farmer_laborer",NA,"no_difficulty","1___not_at_all","long_term_shelter__housing","healthcare","toilets_sanitation","5___completely_yes",NA,NA,"2___very_little","news_about_government_decision","how_to_get_shelter_materials","5___completely_yes",NA,NA,"5___completely_yes",NA,NA,"5___completely_yes","don_t_know","don_t_know",NA,NA,NA
"accountability","30/08/2015","Rasuwa","saramthali",9,"25_39","male","Tamang",NA,"farmer_laborer",NA,"no_difficulty","1___not_at_all","long_term_shelter__housing","education","clean_water","1___not_at_all","cash_for_work","building_mater","1___not_at_all","news_about_government_decision","news_about_government_decision","5___completely_yes",NA,NA,"5___completely_yes",NA,NA,"5___completely_yes","don_t_know","don_t_know",NA,NA,NA
"accountability","30/08/2015","Rasuwa","saramthali",9,"25_39","male","Tamang",NA,"farmer_laborer",NA,"no_difficulty","1___not_at_all","long_term_shelter__housing","toilets_sanitation","clean_water","5___completely_yes",NA,NA,"1___not_at_all","news_about_government_decision","how_to_get_shelter_materials","5___completely_yes",NA,NA,"5___completely_yes",NA,NA,"5___completely_yes","1___not_at_all","don_t_know",NA,NA,NA
"accountability","30/08/2015","Rasuwa","saramthali",9,"25_39","male","Tamang",NA,"farmer_laborer",NA,"no_difficulty","1___not_at_all","short_term_she","financial_support","livelihoods","1___not_at_all","building_mater","building_mater","1___not_at_all","news_about_government_decision","how_to_get_shelter_materials","1___not_at_all","building_mater","cash_for_work","5___completely_yes",NA,NA,"5___completely_yes","1___not_at_all","don_t_know",NA,NA,NA
"accountability","30/08/2015","Rasuwa","saramthali",10,"40_54","male","Tamang",NA,"farmer_laborer",NA,"no_difficulty","1___not_at_all","long_term_shelter__housing","financial_support","food","5___completely_yes",NA,NA,"1___not_at_all","news_about_government_decision","how_to_register_for_access_sup","5___completely_yes",NA,NA,"5___completely_yes",NA,NA,"5___completely_yes","1___not_at_all","5___completely_yes",NA,NA,NA
"accountability","30/08/2015","Rasuwa","yarsa",5,"40_54","male","Tamang",NA,"farmer_laborer",NA,"no_difficulty","1___not_at_all","long_term_shelter__housing","financial_support","healthcare","5___completely_yes",NA,NA,"1___not_at_all","news_about_government_decision","how_to_get_shelter_materials","5___completely_yes",NA,NA,"5___completely_yes",NA,NA,"2___very_little","1___not_at_all","1___not_at_all",NA,NA,NA
"accountability","30/08/2015","Rasuwa","yarsa",5,"40_54","male","Tamang",NA,"farmer_laborer",NA,"no_difficulty","1___not_at_all","long_term_shelter__housing","financial_support","healthcare","5___completely_yes",NA,NA,"1___not_at_all","news_about_government_decision","how_to_get_shelter_materials","5___completely_yes",NA,NA,"5___completely_yes",NA,NA,"5___completely_yes","1___not_at_all","don_t_know",NA,NA,NA
"accountability","30/08/2015","Rasuwa","yarsa",5,"25_39","male","Tamang",NA,"farmer_laborer",NA,"no_difficulty","refused",NA,NA,NA,"5___completely_yes",NA,NA,"1___not_at_all","news_about_government_decision","finding_missing_people","5___completely_yes",NA,NA,"5___completely_yes",NA,NA,"2___very_little","1___not_at_all","2___very_little",NA,NA,NA
"accountability","30/08/2015","Rasuwa","yarsa",5,"25_39","male","Tamang",NA,"government_ser",NA,"no_difficulty","1___not_at_all","long_term_shelter__housing","food","financial_support","5___completely_yes",NA,NA,"1___not_at_all","news_about_government_decision","how_to_register_for_access_sup","5___completely_yes",NA,NA,"5___completely_yes",NA,NA,"2___very_little","1___not_at_all","2___very_little",NA,NA,NA
"accountability","30/08/2015","Rasuwa","yarsa",5,"25_39","male","Brahmin",NA,"farmer_laborer",NA,"yes__some_diff","1___not_at_all","financial_support","long_term_shelter__housing","housing_inspections","refused",NA,NA,"refused",NA,NA,"refused",NA,NA,"5___completely_yes",NA,NA,"1___not_at_all","1___not_at_all","1___not_at_all",NA,NA,NA
"accountability","30/08/2015","Rasuwa","yarsa",8,"25_39","male","Tamang",NA,"farmer_laborer",NA,"no_difficulty","1___not_at_all","long_term_shelter__housing","financial_support","healthcare","5___completely_yes",NA,NA,"1___not_at_all","news_about_government_decision","how_to_get_healthcare_psycholo","5___completely_yes",NA,NA,"5___completely_yes",NA,NA,"2___very_little","don_t_know","2___very_little",NA,NA,NA
"accountability","30/08/2015","Rasuwa","yarsa",8,"25_39","male","Tamang",NA,"farmer_laborer",NA,"no_difficulty","1___not_at_all","long_term_shelter__housing","healthcare","financial_support","5___completely_yes",NA,NA,"don_t_know",NA,NA,"5___completely_yes",NA,NA,"5___completely_yes",NA,NA,"2___very_little","1___not_at_all","2___very_little",NA,NA,NA
"accountability","30/08/2015","Rasuwa","yarsa",8,"25_39","male","Tamang",NA,"government_ser",NA,"no_difficulty","1___not_at_all","long_term_shelter__housing","financial_support","healthcare","2___very_little","housing_inspec","cash_for_work","1___not_at_all","news_about_government_decision","how_to_get_healthcare_psycholo","5___completely_yes",NA,NA,"5___completely_yes",NA,NA,"2___very_little","2___not_very_m","2___very_little",NA,NA,NA
"accountability","30/08/2015","Rasuwa","yarsa",8,"25_39","male","Tamang",NA,"farmer_laborer",NA,"no_difficulty","1___not_at_all","long_term_shelter__housing","healthcare","financial_support","5___completely_yes",NA,NA,"1___not_at_all","news_about_government_decision","how_to_register_for_access_sup","5___completely_yes",NA,NA,"5___completely_yes",NA,NA,"2___very_little","1___not_at_all","don_t_know",NA,NA,NA
"accountability","30/08/2015","Rasuwa","yarsa",8,"15_24","female","Tamang",NA,"farmer_laborer",NA,"no_difficulty","1___not_at_all","long_term_shelter__housing","financial_support","healthcare","5___completely_yes",NA,NA,"1___not_at_all","news_about_government_decision","how_to_register_for_access_sup","5___completely_yes",NA,NA,"5___completely_yes",NA,NA,"2___very_little","2___not_very_m","2___very_little","1___not_at_all","healthcare","maternal_neona"
"accountability","31/08/2015","Sindhuli","Basheswor",1,"25_39","female","Brahmin",NA,"farmer_laborer",NA,"no_difficulty","3___neutral","education","long_term_shelter__housing","financial_support","2___very_little","cash_for_work","building_mater","4___mostly_yes",NA,NA,"4___mostly_yes",NA,NA,"2___very_little","based_on_polit","other","4___mostly_yes","2___not_very_m","4___mostly_yes","2___very_little","financial_support","healthcare"
"accountability","31/08/2015","Sindhuli","Basheswor",1,"55_greater","male","Newar",NA,"ngo_worker_bus",NA,"no_difficulty","1___not_at_all","long_term_shelter__housing","financial_support","livelihoods","2___very_little","building_mater","cash_for_work","4___mostly_yes",NA,NA,"2___very_little","building_mater","cash_for_work","1___not_at_all","based_on_dista","based_on_polit","5___completely_yes","1___not_at_all","4___mostly_yes",NA,NA,NA
"accountability","31/08/2015","Sindhuli","Basheswor",1,"25_39","female","Brahmin",NA,"farmer_laborer",NA,"no_difficulty","2___very_little","long_term_shelter__housing","healthcare","short_term_shelter__tent_shelt","4___mostly_yes",NA,NA,"4___mostly_yes",NA,NA,"5___completely_yes",NA,NA,"4___mostly_yes",NA,NA,"4___mostly_yes","4___mostly_yes","4___mostly_yes","2___very_little","long_term_shelter__housing","healthcare"
"accountability","31/08/2015","Sindhuli","Basheswor",1,"15_24","male","Newar",NA,"other","Work at Road Department","no_difficulty","4___mostly_yes",NA,NA,NA,"2___very_little","cash_for_work","building_mater","4___mostly_yes",NA,NA,"4___mostly_yes",NA,NA,"4___mostly_yes",NA,NA,"4___mostly_yes","4___mostly_yes","4___mostly_yes",NA,NA,NA
"accountability","31/08/2015","Sindhuli","Basheswor",1,"40_54","male","Newar",NA,"government_ser",NA,"no_difficulty","4___mostly_yes",NA,NA,NA,"1___not_at_all","building_mater","food_aid","4___mostly_yes",NA,NA,"3___neutral","building_mater","seeds_and_fert","4___mostly_yes",NA,NA,"2___very_little","2___not_very_m","4___mostly_yes",NA,NA,NA
"accountability","31/08/2015","Sindhuli","Basheswor",4,"25_39","female","Janajati",NA,"farmer_laborer",NA,"no_difficulty","4___mostly_yes",NA,NA,NA,"2___very_little","building_mater","cash_for_work","4___mostly_yes",NA,NA,"5___completely_yes",NA,NA,"4___mostly_yes",NA,NA,"4___mostly_yes","2___not_very_m","4___mostly_yes","4___mostly_yes",NA,NA
"accountability","31/08/2015","Sindhuli","Basheswor",4,"40_54","female","Janajati",NA,"government_ser",NA,"yes__a_lot_of_","2___very_little","long_term_shelter__housing","financial_support","healthcare","3___neutral","cash_for_work","building_mater","4___mostly_yes",NA,NA,"2___very_little","building_mater","cash_for_work","4___mostly_yes",NA,NA,"2___very_little","2___not_very_m","4___mostly_yes",NA,NA,NA
"accountability","31/08/2015","Sindhuli","Basheswor",4,"25_39","male","Brahmin",NA,"farmer_laborer",NA,"no_difficulty","4___mostly_yes",NA,NA,NA,"2___very_little","building_mater","cash_for_work","4___mostly_yes",NA,NA,"5___completely_yes",NA,NA,"4___mostly_yes",NA,NA,"2___very_little","4___mostly_yes","4___mostly_yes",NA,NA,NA
"accountability","31/08/2015","Sindhuli","Basheswor",4,"25_39","female","Brahmin",NA,"farmer_laborer",NA,"no_difficulty","1___not_at_all","short_term_she","long_term_shelter__housing","food","3___neutral","building_mater","cash_for_work","3___neutral","news_about_government_decision","how_to_register_for_access_sup","4___mostly_yes",NA,NA,"2___very_little","based_on_polit","other","2___very_little","4___mostly_yes","refused","4___mostly_yes",NA,NA
"accountability","31/08/2015","Sindhuli","Basheswor",4,"40_54","male","Brahmin",NA,"government_ser",NA,"no_difficulty","3___neutral","long_term_shelter__housing","long_term_shelter__housing","toilets_sanitation","2___very_little","building_mater","cash_for_work","4___mostly_yes",NA,NA,"4___mostly_yes",NA,NA,"4___mostly_yes",NA,NA,"4___mostly_yes","4___mostly_yes","4___mostly_yes",NA,NA,NA
"accountability","31/08/2015","Sindhuli","BHIMESWAR",7,"55_greater","male","Chhetri",NA,"farmer_laborer",NA,"yes__some_diff","5___completely_yes",NA,NA,NA,"3___neutral","building_mater","cash_for_work","1___not_at_all","how_to_register_for_access_sup","how_to_get_shelter_materials","3___neutral","cash_for_work","cash_for_work","1___not_at_all","first_come__fi","based_on_polit","5___completely_yes","5___completely","1___not_at_all",NA,NA,NA
"accountability","31/08/2015","Sindhuli","BHIMESWAR",7,"25_39","female","Newar",NA,"other","BUSNESS","yes__a_lot_of_","5___completely_yes",NA,NA,NA,"1___not_at_all","building_mater","cash_for_work","3___neutral","how_to_get_shelter_materials","how_to_get_healthcare_psycholo","2___very_little","building_mater","cash_for_work","1___not_at_all","first_come__fi","based_on_caste","1___not_at_all","1___not_at_all","4___mostly_yes","1___not_at_all","maternal_neona","short_term_shelter__tent_shelt"
"accountability","29/08/2015","Sindhuli","BHIMESWAR",6,"55_greater","male","Chhetri",NA,"other","business","no_difficulty","1___not_at_all","short_term_she","clean_water","financial_support","3___neutral","building_mater","cash_for_work","5___completely_yes",NA,NA,"1___not_at_all","building_mater","cash_for_work","5___completely_yes",NA,NA,"1___not_at_all","5___completely","3___neutral","refused",NA,NA
"accountability","26/08/2015","Sindhuli","BHIMESWAR",6,"40_54","female","Newar",NA,"farmer_laborer",NA,"yes__some_diff","2___very_little","short_term_she","long_term_shelter__housing","financial_support","1___not_at_all","building_mater","cash_for_work","4___mostly_yes",NA,NA,"5___completely_yes",NA,NA,"2___very_little","based_on_caste","based_on_polit","4___mostly_yes","5___completely","3___neutral","don_t_know",NA,NA
"accountability","23/08/2015","Sindhuli","BHIMESWAR",6,"15_24","male","Tamang",NA,"farmer_laborer",NA,"no_difficulty","1___not_at_all","long_term_shelter__housing","financial_support","healthcare","1___not_at_all","building_mater","cash_for_work","5___completely_yes",NA,NA,"1___not_at_all","building_mater","cash_for_work","1___not_at_all","based_on_polit","based_on_dista","1___not_at_all","2___not_very_m","2___very_little","refused",NA,NA
"accountability","23/08/2015","Sindhuli","BHIMESWAR",6,"40_54","male","Janajati",NA,"farmer_laborer",NA,"no_difficulty","1___not_at_all","long_term_shelter__housing","financial_support","livelihoods","1___not_at_all","building_mater","cash_for_work","4___mostly_yes",NA,NA,"1___not_at_all","building_mater","cash_for_work","1___not_at_all","joint_families","based_on_polit","1___not_at_all","2___not_very_m","2___very_little","refused",NA,NA
"accountability","30/08/2015","Sindhuli","BHIMESWAR",7,"25_39","male","Chhetri",NA,"other","business","no_difficulty","4___mostly_yes",NA,NA,NA,"4___mostly_yes",NA,NA,"5___completely_yes",NA,NA,"3___neutral","building_mater","housing_inspec","4___mostly_yes",NA,NA,"4___mostly_yes","4___mostly_yes","4___mostly_yes","refused",NA,NA
"accountability","27/08/2015","Sindhuli","BHIMESWAR",7,"40_54","female","Chhetri",NA,"farmer_laborer",NA,"no_difficulty","1___not_at_all","long_term_shelter__housing","financial_support","healthcare","1___not_at_all","building_mater","cash_for_work","1___not_at_all","news_about_government_decision","how_to_replace_personal_docume","1___not_at_all","building_mater","cash_for_work","1___not_at_all","based_on_polit","first_come__fi","1___not_at_all","2___not_very_m","2___very_little","1___not_at_all","healthcare","sanitary_produ"
"accountability","27/08/2015","Sindhuli","BHIMESWAR",7,"25_39","male","Chhetri",NA,"farmer_laborer",NA,"no_difficulty","1___not_at_all","long_term_shelter__housing","financial_support","healthcare","3___neutral","building_mater","cash_for_work","5___completely_yes",NA,NA,"3___neutral","building_mater","cash_for_work","2___very_little","based_on_polit","based_on_caste","5___completely_yes","2___not_very_m","2___very_little","refused",NA,NA
"accountability","31/08/2015","Sindhuli","BHIMESWAR",6,"15_24","female","Dalit",NA,"farmer_laborer",NA,"yes__some_diff","1___not_at_all","short_term_she","long_term_shelter__housing","financial_support","1___not_at_all","building_mater","cash_for_work","1___not_at_all","news_about_government_decision","how_to_get_shelter_materials","1___not_at_all","building_mater","cash_for_work","1___not_at_all","first_come__fi","based_on_dista","4___mostly_yes","1___not_at_all","2___very_little","1___not_at_all","long_term_shelter__housing","financial_support"
"accountability","30/08/2015","Sindhuli","bhuwaneswari",2,"25_39","male","Chhetri",NA,"farmer_laborer",NA,"yes__some_diff","1___not_at_all","long_term_shelter__housing","clean_water","financial_support","2___very_little","building_mater","cash_for_work","4___mostly_yes",NA,NA,"4___mostly_yes",NA,NA,"5___completely_yes",NA,NA,"4___mostly_yes","4___mostly_yes","4___mostly_yes",NA,NA,NA
"accountability","29/08/2015","Sindhuli","bhuwaneswari",2,"55_greater","female","Brahmin",NA,"farmer_laborer",NA,"no_difficulty","2___very_little","long_term_shelter__housing","financial_support","toilets_sanitation","3___neutral","housing_inspec","building_mater","4___mostly_yes",NA,NA,"4___mostly_yes",NA,NA,"4___mostly_yes",NA,NA,"2___very_little","2___not_very_m","4___mostly_yes","2___very_little","healthcare","long_term_shelter__housing"
"accountability","31/08/2015","Sindhuli","Bhuwaneswari",1,"25_39","male","Chhetri",NA,"other","Social Mobilizer","no_difficulty","4___mostly_yes",NA,NA,NA,"2___very_little","housing_inspec","building_mater","5___completely_yes",NA,NA,"4___mostly_yes",NA,NA,"4___mostly_yes",NA,NA,"4___mostly_yes","5___completely","4___mostly_yes",NA,NA,NA
"accountability","30/08/2015","Sindhuli","bhuwaneswari",2,"25_39","male","Chhetri",NA,"other","business","no_difficulty","4___mostly_yes",NA,NA,NA,"4___mostly_yes",NA,NA,"5___completely_yes",NA,NA,"3___neutral","building_mater","housing_inspec","4___mostly_yes",NA,NA,"4___mostly_yes","4___mostly_yes","4___mostly_yes","refused",NA,NA
"accountability","31/08/2015","Sindhuli","bhuwaneswari",1,"40_54","male","Brahmin",NA,"farmer_laborer",NA,"no_difficulty","2___very_little","long_term_shelter__housing","financial_support","toilets_sanitation","1___not_at_all","cash_for_work","cash_for_work","3___neutral","how_to_get_shelter_materials","news_about_government_decision","4___mostly_yes",NA,NA,"2___very_little","based_on_polit","only_if_damage","4___mostly_yes","2___not_very_m","4___mostly_yes",NA,NA,NA
"accountability","31/08/2015","Sindhuli","Bhuwaneswari",1,"40_54","female","Brahmin",NA,"farmer_laborer",NA,"no_difficulty","4___mostly_yes",NA,NA,NA,"3___neutral","building_mater","cash_for_work","4___mostly_yes",NA,NA,"4___mostly_yes",NA,NA,"4___mostly_yes",NA,NA,"4___mostly_yes","don_t_know","4___mostly_yes",NA,NA,NA
