Agency,Date,District,VDC_Municipality,Ward,Age,Gender,Ethnicity,Ethnicity_Other,Occupation,Occupation_Other,Do_you_have_any_health_problem,A0JS,A1JS,A2JS,A3JS,B0JS,B1JS,B2JS,C0JS,C1JS,C2JS,D0JS,D1JS,D2JS,E0JS,E1JS,E2JS,F0JS,H0JS,I0JS,J0JS,J1JS,J2JS
accountability,2015-07-16,lalitpur,bhattedada,6,15_24,male,tamang,n/a,other,student,no_difficulty,4___mostly_yes,n/a,n/a,n/a,4___mostly_yes,n/a,n/a,4___mostly_yes,n/a,n/a,5___completely_yes,n/a,n/a,5___completely_yes,n/a,n/a,4___mostly_yes,3___neutral,5___completely_yes,n/a,n/a,n/a
accountability,2015-07-18,lalitpur,vdc,9,40_54,female,janajati,n/a,farmer_laborer,n/a,no_difficulty,1___not_at_all,long_term_shelter__housing,financial_support,healthcare,1___not_at_all,building_mater,cash_for_work,1___not_at_all,news_about_government_decision,how_to_get_shelter_materials,1___not_at_all,building_mater,cash_for_work,don_t_know,n/a,n/a,4___mostly_yes,2___not_very_m,4___mostly_yes,4___mostly_yes,n/a,n/a
accountability,2015-07-18,lalitpur,vdc,9,15_24,male,janajati,n/a,farmer_laborer,n/a,no_difficulty,1___not_at_all,long_term_shelter__housing,financial_support,healthcare,1___not_at_all,building_mater,cash_for_work,1___not_at_all,news_about_government_decision,how_to_get_shelter_materials,1___not_at_all,building_mater,cash_for_work,4___mostly_yes,n/a,n/a,3___neutral,1___not_at_all,4___mostly_yes,n/a,n/a,n/a
accountability,2015-07-15,lalitpur,Badikhel,5,15_24,male,janajati,n/a,farmer_laborer,n/a,no_difficulty,3___neutral,short_term_shelter__tent_shelt,long_term_shelter__housing,clean_water,1___not_at_all,food_aid,building_mater,don_t_know,n/a,n/a,5___completely_yes,n/a,n/a,1___not_at_all,first_come__fi,based_on_polit,1___not_at_all,1___not_at_all,1___not_at_all,n/a,n/a,n/a
accountability,2015-07-18,lalitpur,vdc,4,40_54,male,janajati,n/a,farmer_laborer,n/a,no_difficulty,1___not_at_all,long_term_shelter__housing,financial_support,healthcare,1___not_at_all,building_mater,cash_for_work,1___not_at_all,news_about_government_decision,how_to_get_shelter_materials,1___not_at_all,building_mater,cash_for_work,5___completely_yes,n/a,n/a,1___not_at_all,1___not_at_all,1___not_at_all,n/a,n/a,n/a
accountability,2015-07-16,lalitpur,VDC,7,15_24,male,newar,n/a,skilled_worker__i_e__carpenter,n/a,no_difficulty,3___neutral,short_term_shelter__tent_shelt,clean_water,toilets_sanitation,1___not_at_all,food_aid,housing_inspec,3___neutral,news_about_government_decision,how_to_get_healthcare_psycholo,1___not_at_all,building_mater,cash_for_work,3___neutral,based_on_polit,joint_families,1___not_at_all,1___not_at_all,1___not_at_all,n/a,n/a,n/a
accountability,2015-07-17,lalitpur,bhatedada,6,15_24,male,tamang,n/a,other,business,no_difficulty,4___mostly_yes,n/a,n/a,n/a,4___mostly_yes,n/a,n/a,4___mostly_yes,n/a,n/a,5___completely_yes,n/a,n/a,5___completely_yes,n/a,n/a,4___mostly_yes,4___mostly_yes,5___completely_yes,n/a,n/a,n/a
accountability,2015-07-18,lalitpur,vdc,4,25_39,male,janajati,n/a,farmer_laborer,n/a,yes__some_diff,1___not_at_all,long_term_shelter__housing,financial_support,healthcare,2___very_little,building_mater,cash_for_work,1___not_at_all,news_about_government_decision,how_to_get_shelter_materials,1___not_at_all,building_mater,cash_for_work,don_t_know,n/a,n/a,4___mostly_yes,1___not_at_all,4___mostly_yes,1___not_at_all,long_term_shelter__housing,healthcare
accountability,2015-07-17,lalitpur,bhattedada,6,40_54,male,janajati,n/a,skilled_worker__i_e__carpenter,n/a,no_difficulty,3___neutral,long_term_shelter__housing,clean_water,financial_support,1___not_at_all,building_mater,cash_for_work,1___not_at_all,news_about_government_decision,how_to_get_shelter_materials,5___completely_yes,n/a,n/a,5___completely_yes,n/a,n/a,3___neutral,2___not_very_m,5___completely_yes,n/a,n/a,n/a
accountability,2015-07-16,lalitpur,badikhel,5,15_24,female,janajati,n/a,skilled_worker__i_e__carpenter,n/a,no_difficulty,1___not_at_all,short_term_shelter__tent_shelt,clean_water,livelihoods,1___not_at_all,building_mater,cash_for_work,2___very_little,how_to_register_for_access_sup,news_about_government_decision,1___not_at_all,building_mater,cash_for_work,5___completely_yes,n/a,n/a,5___completely_yes,1___not_at_all,1___not_at_all,1___not_at_all,short_term_shelter__tent_shelt,housing_inspections
accountability,2015-07-16,lalitpur,VDC,7,25_39,female,newar,n/a,other,unemployeed,no_difficulty,2___very_little,education,toilets_sanitation,clean_water,1___not_at_all,cash_for_work,building_mater,1___not_at_all,news_about_government_decision,news_about_government_decision,1___not_at_all,housing_inspec,cash_for_work,1___not_at_all,based_on_polit,based_on_caste,1___not_at_all,5___completely,1___not_at_all,1___not_at_all,sanitary_products,option_17
accountability,2015-07-18,lalitpur,vdc,4,15_24,male,gurung,n/a,farmer_laborer,n/a,yes__some_diff,1___not_at_all,short_term_shelter__tent_shelt,financial_support,healthcare,1___not_at_all,building_mater,cash_for_work,1___not_at_all,news_about_government_decision,how_to_get_shelter_materials,1___not_at_all,building_mater,cash_for_work,4___mostly_yes,n/a,n/a,3___neutral,1___not_at_all,4___mostly_yes,n/a,n/a,n/a
accountability,2015-07-14,lalitpur,badikhel,3,55,male,brahmin,n/a,farmer_laborer,n/a,yes__a_lot_of_,1___not_at_all,short_term_shelter__tent_shelt,long_term_shelter__housing,clean_water,5___completely_yes,n/a,n/a,2___very_little,news_about_government_decision,how_to_get_shelter_materials,3___neutral,building_mater,cash_for_work,1___not_at_all,based_on_caste,based_on_polit,1___not_at_all,1___not_at_all,3___neutral,n/a,n/a,n/a
accountability,2015-07-16,lalitpur,VDC,7,55,female,newar,n/a,other,housewife,no_difficulty,1___not_at_all,long_term_shelter__housing,short_term_shelter__tent_shelt,financial_support,2___very_little,building_mater,housing_inspec,1___not_at_all,news_about_government_decision,how_to_register_for_access_sup,2___very_little,cash_for_work,building_mater,1___not_at_all,based_on_polit,based_on_caste,1___not_at_all,1___not_at_all,1___not_at_all,1___not_at_all,short_term_shelter__tent_shelt,long_term_shelter__housing
accountability,2015-07-15,lalitpur,badikhel,5,25_39,female,janajati,n/a,farmer_laborer,n/a,no_difficulty,1___not_at_all,short_term_shelter__tent_shelt,toilets_sanitation,housing_inspections,1___not_at_all,building_mater,housing_inspec,1___not_at_all,how_to_register_for_access_sup,how_to_get_shelter_materials,2___very_little,housing_inspec,cash_for_work,1___not_at_all,first_come__fi,based_on_polit,1___not_at_all,5___completely,refused,4___mostly_yes,n/a,n/a
accountability,2015-07-18,lalitpur,vdc,4,40_54,male,janajati,n/a,skilled_worker__i_e__carpenter,n/a,no_difficulty,1___not_at_all,short_term_shelter__tent_shelt,short_term_shelter__tent_shelt,other,1___not_at_all,building_mater,building_mater,1___not_at_all,news_about_government_decision,how_to_get_shelter_materials,1___not_at_all,building_mater,building_mater,1___not_at_all,based_on_dista,first_come__fi,1___not_at_all,1___not_at_all,1___not_at_all,n/a,n/a,n/a
accountability,2015-07-14,lalitpur,badikhel,3,40_54,male,brahmin,n/a,farmer_laborer,n/a,no_difficulty,1___not_at_all,livelihoods,seeds_and_fertilizers,clean_water,1___not_at_all,cash_for_work,food_aid,1___not_at_all,how_to_register_for_access_sup,news_about_government_decision,1___not_at_all,building_mater,cash_for_work,1___not_at_all,based_on_polit,based_on_caste,5___completely_yes,1___not_at_all,1___not_at_all,n/a,n/a,n/a
accountability,2015-07-16,lalitpur,badikhel,5,55,male,janajati,n/a,skilled_worker__i_e__carpenter,n/a,yes__a_lot_of_,1___not_at_all,short_term_shelter__tent_shelt,clean_water,seeds_and_fertilizers,don_t_know,n/a,n/a,1___not_at_all,how_to_register_for_access_sup,how_to_get_shelter_materials,don_t_know,n/a,n/a,don_t_know,n/a,n/a,5___completely_yes,5___completely,don_t_know,n/a,n/a,n/a
accountability,2015-07-16,lalitpur,VDC,7,15_24,male,newar,n/a,skilled_worker__i_e__carpenter,n/a,no_difficulty,4___mostly_yes,n/a,n/a,n/a,4___mostly_yes,n/a,n/a,1___not_at_all,news_about_government_decision,how_to_get_shelter_materials,5___completely_yes,n/a,n/a,5___completely_yes,n/a,n/a,4___mostly_yes,1___not_at_all,4___mostly_yes,n/a,n/a,n/a
accountability,2015-07-14,lalitpur,badikhel,3,25_39,male,janajati,n/a,farmer_laborer,n/a,no_difficulty,2___very_little,short_term_shelter__tent_shelt,long_term_shelter__housing,livelihoods,2___very_little,building_mater,cash_for_work,4___mostly_yes,n/a,n/a,4___mostly_yes,n/a,n/a,2___very_little,based_on_polit,first_come__fi,3___neutral,1___not_at_all,1___not_at_all,n/a,n/a,n/a
accountability,2015-07-18,lalitpur,vdc,4,25_39,male,brahmin,n/a,farmer_laborer,n/a,no_difficulty,1___not_at_all,short_term_shelter__tent_shelt,healthcare,financial_support,2___very_little,building_mater,cash_for_work,1___not_at_all,news_about_government_decision,how_to_get_shelter_materials,2___very_little,cash_for_work,building_mater,don_t_know,n/a,n/a,5___completely_yes,1___not_at_all,3___neutral,n/a,n/a,n/a
accountability,2015-07-15,lalitpur,badikhel,5,25_39,female,janajati,n/a,skilled_worker__i_e__carpenter,n/a,no_difficulty,1___not_at_all,long_term_shelter__housing,toilets_sanitation,livelihoods,2___very_little,food_aid,building_mater,1___not_at_all,news_about_government_decision,how_to_register_for_access_sup,2___very_little,building_mater,cash_for_work,refused,n/a,n/a,1___not_at_all,1___not_at_all,refused,4___mostly_yes,n/a,n/a
accountability,2015-07-16,lalitpur,VDC,7,15_24,male,newar,n/a,skilled_worker__i_e__carpenter,n/a,no_difficulty,don_t_know,n/a,n/a,n/a,1___not_at_all,building_mater,cash_for_work,3___neutral,news_about_government_decision,how_to_replace_personal_docume,4___mostly_yes,n/a,n/a,5___completely_yes,n/a,n/a,4___mostly_yes,2___not_very_m,2___very_little,n/a,n/a,n/a
accountability,2015-07-18,lalitpur,vdc,4,25_39,male,janajati,n/a,skilled_worker__i_e__carpenter,n/a,no_difficulty,1___not_at_all,long_term_shelter__housing,financial_support,healthcare,1___not_at_all,building_mater,cash_for_work,1___not_at_all,news_about_government_decision,how_to_get_shelter_materials,1___not_at_all,building_mater,cash_for_work,don_t_know,n/a,n/a,4___mostly_yes,1___not_at_all,4___mostly_yes,n/a,n/a,n/a
accountability,2015-07-14,lalitpur,badikhel,3,55,female,brahmin,n/a,farmer_laborer,n/a,no_difficulty,1___not_at_all,short_term_shelter__tent_shelt,long_term_shelter__housing,food,4___mostly_yes,n/a,n/a,1___not_at_all,how_to_get_healthcare_psycholo,how_to_register_for_access_sup,1___not_at_all,building_mater,cash_for_work,1___not_at_all,based_on_polit,based_on_caste,2___very_little,1___not_at_all,1___not_at_all,1___not_at_all,short_term_shelter__tent_shelt,long_term_shelter__housing
accountability,2015-07-16,lalitpur,karyabinayak,6,40_54,male,newar,n/a,farmer_laborer,n/a,no_difficulty,2___very_little,long_term_shelter__housing,financial_support,healthcare,3___neutral,building_mater,cash_for_work,1___not_at_all,news_about_government_decision,how_to_register_for_access_sup,2___very_little,seeds_and_fert,cash_for_work,5___completely_yes,n/a,n/a,5___completely_yes,2___not_very_m,4___mostly_yes,n/a,n/a,n/a
accountability,2015-07-16,lalitpur,municipality,6,55,female,newar,n/a,farmer_laborer,n/a,no_difficulty,1___not_at_all,long_term_shelter__housing,psychosocial_counseling,financial_support,1___not_at_all,cash_for_work,food_aid,1___not_at_all,news_about_government_decision,news_about_government_decision,4___mostly_yes,n/a,n/a,4___mostly_yes,n/a,n/a,3___neutral,2___not_very_m,2___very_little,1___not_at_all,long_term_shelter__housing,financial_support
accountability,2015-07-16,lalitpur,karya binayak,6,40_54,male,newar,n/a,farmer_laborer,n/a,no_difficulty,4___mostly_yes,n/a,n/a,n/a,3___neutral,cash_for_work,seeds_and_fert,3___neutral,news_about_government_decision,how_to_register_for_access_sup,4___mostly_yes,n/a,n/a,5___completely_yes,n/a,n/a,3___neutral,4___mostly_yes,5___completely_yes,n/a,n/a,n/a
accountability,2015-07-16,lalitpur,municipality,6,55,female,newar,n/a,farmer_laborer,n/a,no_difficulty,1___not_at_all,short_term_shelter__tent_shelt,psychosocial_counseling,financial_support,1___not_at_all,building_mater,cash_for_work,1___not_at_all,news_about_government_decision,how_to_get_shelter_materials,2___very_little,building_mater,cash_for_work,2___very_little,based_on_caste,based_on_polit,1___not_at_all,2___not_very_m,1___not_at_all,1___not_at_all,healthcare,short_term_shelter__tent_shelt
accountability,2015-07-16,lalitpur,karyabinayak,6,40_54,female,newar,n/a,farmer_laborer,n/a,no_difficulty,1___not_at_all,long_term_shelter__housing,healthcare,financial_support,1___not_at_all,food_aid,seeds_and_fert,1___not_at_all,news_about_government_decision,how_to_get_healthcare_psycholo,4___mostly_yes,n/a,n/a,4___mostly_yes,n/a,n/a,3___neutral,1___not_at_all,1___not_at_all,2___very_little,long_term_shelter__housing,financial_support
accountability,2015-07-16,lalitpur,lalitpur,1,25_39,female,chhetri,n/a,ngo_worker_business,n/a,no_difficulty,4___mostly_yes,n/a,n/a,n/a,4___mostly_yes,n/a,n/a,1___not_at_all,news_about_government_decision,how_to_get_shelter_materials,4___mostly_yes,n/a,n/a,1___not_at_all,based_on_caste,first_come__fi,5___completely_yes,2___not_very_m,4___mostly_yes,3___neutral,long_term_shelter__housing,option_15
accountability,2015-07-16,lalitpur,lalitpur,1,25_39,female,newar,n/a,ngo_worker_business,n/a,no_difficulty,1___not_at_all,financial_support,psychosocial_counseling,healthcare,1___not_at_all,building_mater,cash_for_work,3___neutral,news_about_government_decision,how_to_get_healthcare_psycholo,4___mostly_yes,n/a,n/a,1___not_at_all,based_on_caste,based_on_polit,4___mostly_yes,1___not_at_all,3___neutral,4___mostly_yes,n/a,n/a
accountability,2015-07-16,lalitpur,lalitpur,1,40_54,male,other,notmentioned,farmer_laborer,n/a,no_difficulty,1___not_at_all,short_term_shelter__tent_shelt,financial_support,psychosocial_counseling,1___not_at_all,building_mater,cash_for_work,1___not_at_all,news_about_government_decision,how_to_get_shelter_materials,3___neutral,building_mater,cash_for_work,1___not_at_all,based_on_caste,first_come__fi,2___very_little,1___not_at_all,3___neutral,n/a,n/a,n/a
accountability,2015-07-16,lalitpur,lalitpur,1,25_39,female,chhetri,n/a,ngo_worker_business,n/a,no_difficulty,4___mostly_yes,n/a,n/a,n/a,4___mostly_yes,n/a,n/a,1___not_at_all,news_about_government_decision,how_to_get_shelter_materials,4___mostly_yes,n/a,n/a,1___not_at_all,based_on_caste,first_come__fi,5___completely_yes,2___not_very_m,4___mostly_yes,3___neutral,long_term_shelter__housing,option_15
accountability,2015-07-16,lalitpur,lalitpur,1,25_39,male,newar,n/a,government_service__i_e__teach,n/a,no_difficulty,3___neutral,financial_support,long_term_shelter__housing,healthcare,1___not_at_all,building_mater,cash_for_work,5___completely_yes,n/a,n/a,4___mostly_yes,n/a,n/a,4___mostly_yes,n/a,n/a,3___neutral,4___mostly_yes,3___neutral,n/a,n/a,n/a
accountability,2015-07-16,lalitpur,lalitpur,1,15_24,male,newar,n/a,ngo_worker_business,n/a,no_difficulty,3___neutral,education,healthcare,short_term_shelter__tent_shelt,2___very_little,housing_inspec,food_aid,4___mostly_yes,n/a,n/a,4___mostly_yes,n/a,n/a,2___very_little,based_on_polit,joint_families,2___very_little,1___not_at_all,4___mostly_yes,n/a,n/a,n/a
accountability,2015-07-19,makwanpur,Hadikhola VDC,7,25_39,male,chhetri,n/a,farmer_laborer,n/a,no_difficulty,2___very_little,short_term_shelter__tent_shelt,housing_inspections,healthcare,1___not_at_all,cash_for_work,food_aid,2___very_little,how_to_get_shelter_materials,how_to_get_healthcare_psycholo,1___not_at_all,housing_inspec,seeds_and_fert,2___very_little,first_come__fi,based_on_polit,1___not_at_all,2___not_very_m,3___neutral,n/a,n/a,n/a
accountability,2015-07-19,makwanpur,Hadikhola VDC,7,55,male,chhetri,n/a,farmer_laborer,n/a,yes__a_lot_of_,2___very_little,short_term_shelter__tent_shelt,housing_inspections,healthcare,1___not_at_all,cash_for_work,food_aid,2___very_little,how_to_get_healthcare_psycholo,how_to_get_shelter_materials,1___not_at_all,food_aid,housing_inspec,2___very_little,based_on_dista,only_if_damage,1___not_at_all,2___not_very_m,3___neutral,n/a,n/a,n/a
nepal_scouts,2015-07-19,makwanpur,Hadikhola VDC,9,25_39,male,brahmin,n/a,government_service__i_e__teach,n/a,no_difficulty,4___mostly_yes,n/a,n/a,n/a,2___very_little,cash_for_work,housing_inspec,5___completely_yes,n/a,n/a,2___very_little,seeds_and_fert,option_6,2___very_little,only_if_damage,first_come__fi,2___very_little,2___not_very_m,4___mostly_yes,n/a,n/a,n/a
nepal_scouts,2015-07-19,makwanpur,Hadikhola VDC,7,25_39,male,chhetri,n/a,farmer_laborer,n/a,no_difficulty,2___very_little,short_term_shelter__tent_shelt,housing_inspections,healthcare,1___not_at_all,cash_for_work,food_aid,2___very_little,how_to_get_shelter_materials,how_to_get_healthcare_psycholo,1___not_at_all,housing_inspec,seeds_and_fert,2___very_little,first_come__fi,based_on_polit,1___not_at_all,2___not_very_m,3___neutral,n/a,n/a,n/a
nepal_scouts,2015-07-19,makwanpur,Hadikhola VDC,7,55,male,chhetri,n/a,farmer_laborer,n/a,yes__a_lot_of_,2___very_little,short_term_shelter__tent_shelt,housing_inspections,healthcare,1___not_at_all,cash_for_work,food_aid,2___very_little,how_to_get_healthcare_psycholo,how_to_get_shelter_materials,1___not_at_all,food_aid,housing_inspec,2___very_little,based_on_dista,only_if_damage,1___not_at_all,2___not_very_m,3___neutral,n/a,n/a,n/a
nepal_scouts,2015-07-19,makwanpur,Hadikhola VDC,9,25_39,male,janajati,n/a,government_service__i_e__teach,n/a,no_difficulty,1___not_at_all,healthcare,clean_water,psychosocial_counseling,1___not_at_all,building_mater,housing_inspec,1___not_at_all,how_to_get_healthcare_psycholo,finding_missing_people,1___not_at_all,cash_for_work,housing_inspec,2___very_little,only_if_damage,based_on_polit,1___not_at_all,1___not_at_all,3___neutral,n/a,n/a,n/a
nepal_scouts,2015-07-19,makwanpur,Hadikhola VDC,9,15_24,female,tamang,n/a,other,Student,no_difficulty,2___very_little,long_term_shelter__housing,housing_inspections,psychosocial_counseling,2___very_little,building_mater,food_aid,2___very_little,news_about_government_decision,how_to_get_healthcare_psycholo,2___very_little,seeds_and_fert,option_6,2___very_little,based_on_caste,joint_families,2___very_little,2___not_very_m,1___not_at_all,2___very_little,gender_based_violence,toilets_sanitation
nepal_scouts,2015-07-19,makwanpur,Hadikhola VDC,9,15_24,female,tamang,n/a,other,Student,no_difficulty,2___very_little,long_term_shelter__housing,housing_inspections,psychosocial_counseling,2___very_little,building_mater,food_aid,2___very_little,news_about_government_decision,how_to_get_healthcare_psycholo,2___very_little,seeds_and_fert,option_6,2___very_little,based_on_caste,based_on_polit,2___very_little,2___not_very_m,1___not_at_all,2___very_little,gender_based_violence,toilets_sanitation
nepal_scouts,2015-07-19,makwanpur,Hadikhola VDC,9,40_54,male,janajati,n/a,farmer_laborer,n/a,yes__a_lot_of_,2___very_little,seeds_and_fertilizers,livelihoods,food,1___not_at_all,housing_inspec,cash_for_work,2___very_little,how_to_get_shelter_materials,finding_missing_people,1___not_at_all,building_mater,food_aid,2___very_little,based_on_polit,based_on_caste,1___not_at_all,2___not_very_m,3___neutral,n/a,n/a,n/a
nepal_scouts,2015-07-19,makwanpur,Hadikhola VDC,3,25_39,male,janajati,n/a,farmer_laborer,n/a,no_difficulty,1___not_at_all,long_term_shelter__housing,clean_water,education,1___not_at_all,cash_for_work,food_aid,2___very_little,finding_missing_people,news_about_government_decision,2___very_little,seeds_and_fert,building_mater,1___not_at_all,based_on_caste,based_on_polit,1___not_at_all,2___not_very_m,1___not_at_all,n/a,n/a,n/a
nepal_scouts,2015-07-19,makwanpur,Hadikhola VDC,7,40_54,male,janajati,n/a,farmer_laborer,n/a,no_difficulty,2___very_little,short_term_shelter__tent_shelt,healthcare,psychosocial_counseling,1___not_at_all,seeds_and_fert,cash_for_work,1___not_at_all,finding_missing_people,how_to_get_shelter_materials,1___not_at_all,housing_inspec,seeds_and_fert,2___very_little,first_come__fi,based_on_dista,2___very_little,1___not_at_all,3___neutral,n/a,n/a,n/a
nepal_scouts,2015-07-19,makwanpur,Hadikhola VDC,7,25_39,female,chhetri,n/a,farmer_laborer,n/a,no_difficulty,1___not_at_all,long_term_shelter__housing,psychosocial_counseling,housing_inspections,1___not_at_all,cash_for_work,housing_inspec,1___not_at_all,how_to_get_healthcare_psycholo,how_to_get_shelter_materials,1___not_at_all,seeds_and_fert,food_aid,2___very_little,based_on_polit,based_on_dista,1___not_at_all,2___not_very_m,3___neutral,1___not_at_all,housing_inspections,food
nepal_scouts,2015-07-19,makwanpur,Hadikhola VDC,7,40_54,male,janajati,n/a,farmer_laborer,n/a,yes__a_lot_of_,1___not_at_all,long_term_shelter__housing,psychosocial_counseling,livelihoods,2___very_little,building_mater,seeds_and_fert,1___not_at_all,news_about_government_decision,how_to_get_shelter_materials,1___not_at_all,food_aid,housing_inspec,2___very_little,first_come__fi,based_on_caste,1___not_at_all,2___not_very_m,2___very_little,n/a,n/a,n/a
nepal_scouts,2015-07-18,makwanpur,Hadikhola VDC,6,40_54,male,brahmin,n/a,ngo_worker_business,n/a,yes__some_diff,2___very_little,short_term_shelter__tent_shelt,housing_inspections,healthcare,2___very_little,cash_for_work,food_aid,2___very_little,how_to_get_healthcare_psycholo,how_to_get_shelter_materials,1___not_at_all,food_aid,housing_inspec,2___very_little,based_on_dista,only_if_damage,1___not_at_all,2___not_very_m,3___neutral,n/a,n/a,n/a
nepal_scouts,2015-07-18,makwanpur,Hadikhola VDC,6,40_54,male,brahmin,n/a,farmer_laborer,n/a,no_difficulty,2___very_little,short_term_shelter__tent_shelt,psychosocial_counseling,housing_inspections,1___not_at_all,cash_for_work,food_aid,1___not_at_all,news_about_government_decision,how_to_get_shelter_materials,2___very_little,seeds_and_fert,housing_inspec,1___not_at_all,based_on_polit,based_on_dista,1___not_at_all,2___not_very_m,1___not_at_all,n/a,n/a,n/a
nepal_scouts,2015-07-18,makwanpur,Hadikhola VDC,6,40_54,male,brahmin,n/a,government_service__i_e__teach,n/a,yes__some_diff,2___very_little,short_term_shelter__tent_shelt,psychosocial_counseling,housing_inspections,1___not_at_all,cash_for_work,food_aid,1___not_at_all,news_about_government_decision,how_to_register_for_access_sup,2___very_little,seeds_and_fert,housing_inspec,1___not_at_all,based_on_polit,based_on_dista,1___not_at_all,2___not_very_m,1___not_at_all,n/a,n/a,n/a
nepal_scouts,2015-07-18,makwanpur,Hadikhola VDC,6,25_39,male,chhetri,n/a,ngo_worker_business,n/a,no_difficulty,1___not_at_all,long_term_shelter__housing,clean_water,psychosocial_counseling,1___not_at_all,cash_for_work,food_aid,2___very_little,news_about_government_decision,how_to_get_shelter_materials,2___very_little,seeds_and_fert,building_mater,1___not_at_all,first_come__fi,only_if_damage,1___not_at_all,2___not_very_m,1___not_at_all,n/a,n/a,n/a
nepal_scouts,2015-07-19,makwanpur,Hadikhola VDC,2,55,female,janajati,n/a,farmer_laborer,n/a,yes__some_diff,1___not_at_all,long_term_shelter__housing,seeds_and_fertilizers,housing_inspections,1___not_at_all,cash_for_work,food_aid,1___not_at_all,how_to_get_healthcare_psycholo,how_to_register_for_access_sup,1___not_at_all,seeds_and_fert,option_6,1___not_at_all,based_on_caste,joint_families,2___very_little,1___not_at_all,4___mostly_yes,2___very_little,gender_based_violence,healthcare
nepal_scouts,2015-07-18,makwanpur,Hadikhola VDC,6,40_54,male,brahmin,n/a,ngo_worker_business,n/a,no_difficulty,2___very_little,short_term_shelter__tent_shelt,psychosocial_counseling,housing_inspections,1___not_at_all,cash_for_work,food_aid,1___not_at_all,news_about_government_decision,how_to_register_for_access_sup,2___very_little,seeds_and_fert,housing_inspec,1___not_at_all,only_if_damage,based_on_polit,1___not_at_all,2___not_very_m,1___not_at_all,n/a,n/a,n/a
nepal_scouts,2015-07-18,makwanpur,Hadikhola VDC,3,40_54,male,tamang,n/a,farmer_laborer,n/a,no_difficulty,1___not_at_all,long_term_shelter__housing,psychosocial_counseling,healthcare,1___not_at_all,cash_for_work,food_aid,1___not_at_all,news_about_government_decision,how_to_get_healthcare_psycholo,1___not_at_all,seeds_and_fert,food_aid,1___not_at_all,based_on_dista,first_come__fi,1___not_at_all,2___not_very_m,3___neutral,n/a,n/a,n/a
nepal_scouts,2015-07-18,makwanpur,Hadikhola VDC,3,25_39,male,gurung,n/a,government_service__i_e__teach,n/a,yes__some_diff,1___not_at_all,long_term_shelter__housing,housing_inspections,psychosocial_counseling,1___not_at_all,building_mater,housing_inspec,2___very_little,news_about_government_decision,how_to_register_for_access_sup,2___very_little,food_aid,seeds_and_fert,1___not_at_all,first_come__fi,only_if_damage,2___very_little,1___not_at_all,2___very_little,n/a,n/a,n/a
nepal_scouts,2015-07-18,makwanpur,Hadikhola VDC,3,40_54,male,tamang,n/a,farmer_laborer,n/a,no_difficulty,1___not_at_all,long_term_shelter__housing,healthcare,psychosocial_counseling,1___not_at_all,cash_for_work,food_aid,1___not_at_all,news_about_government_decision,how_to_get_healthcare_psycholo,1___not_at_all,seeds_and_fert,food_aid,1___not_at_all,based_on_dista,first_come__fi,1___not_at_all,2___not_very_m,3___neutral,n/a,n/a,n/a
nepal_scouts,2015-07-19,makwanpur,Hadikhola VDC,3,25_39,female,janajati,n/a,farmer_laborer,n/a,yes__a_lot_of_,1___not_at_all,long_term_shelter__housing,seeds_and_fertilizers,housing_inspections,2___very_little,cash_for_work,seeds_and_fert,2___very_little,how_to_register_for_access_sup,how_to_replace_personal_docume,2___very_little,food_aid,building_mater,1___not_at_all,based_on_caste,based_on_polit,2___very_little,1___not_at_all,1___not_at_all,1___not_at_all,healthcare,option_16
nepal_scouts,2015-07-16,makwanpur,Hetauda,9,25_39,female,brahmin,n/a,other,Housewife,yes__some_diff,1___not_at_all,short_term_shelter__tent_shelt,psychosocial_counseling,housing_inspections,1___not_at_all,cash_for_work,housing_inspec,1___not_at_all,news_about_government_decision,how_to_register_for_access_sup,2___very_little,building_mater,option_6,1___not_at_all,first_come__fi,only_if_damage,2___very_little,2___not_very_m,1___not_at_all,1___not_at_all,other,healthcare
nepal_scouts,2015-07-19,makwanpur,Hetauda,9,55,male,brahmin,n/a,farmer_laborer,n/a,yes__some_diff,1___not_at_all,long_term_shelter__housing,housing_inspections,healthcare,1___not_at_all,cash_for_work,building_mater,1___not_at_all,news_about_government_decision,how_to_replace_personal_docume,1___not_at_all,housing_inspec,option_6,1___not_at_all,based_on_polit,based_on_dista,1___not_at_all,2___not_very_m,1___not_at_all,n/a,n/a,n/a
nepal_scouts,2015-07-19,makwanpur,Hetauda,9,55,female,brahmin,n/a,other,Worker,yes__some_diff,2___very_little,long_term_shelter__housing,financial_support,toilets_sanitation,1___not_at_all,housing_inspec,building_mater,1___not_at_all,news_about_government_decision,how_to_register_for_access_sup,1___not_at_all,building_mater,option_6,1___not_at_all,first_come__fi,other,1___not_at_all,1___not_at_all,1___not_at_all,1___not_at_all,other,long_term_shelter__housing
nepal_scouts,2015-07-18,makwanpur,Hetauda,9,55,male,brahmin,n/a,other,Worker,no_difficulty,1___not_at_all,psychosocial_counseling,short_term_shelter__tent_shelt,healthcare,1___not_at_all,building_mater,option_6,1___not_at_all,news_about_government_decision,how_to_get_healthcare_psycholo,1___not_at_all,option_6,building_mater,1___not_at_all,only_if_damage,first_come__fi,2___very_little,1___not_at_all,1___not_at_all,n/a,n/a,n/a
