Agency,Date,District,VDC_Municipality,Ward,Age,Gender,Ethnicity,Ethnicity_Other,Occupation,Occupation_Other,Do_you_have_any_health_problem,A0JS,A1JS,A2JS,A3JS,B0JS,B1JS,B2JS,C0JS,C1JS,C2JS,D0JS,D1JS,D2JS,E0JS,E1JS,E2JS,F0JS,H0JS,I0JS,J0JS,J1JS,J2JS
accountability,2015-09-23,Bhaktapur,bhaktpur,9,25_39,male,Newar,,farmer_laborer,,no_difficulty,1___not_at_all,short_term_she,livelihoods,financial_support,2___very_little,building_mater,cash_for_work,don_t_know,,,1___not_at_all,building_mater,housing_inspec,1___not_at_all,based_on_dista,first_come__fi,2___very_little,2___not_very_m,1___not_at_all,,,
accountability,2015-09-22,Dolakha,sahare,9,55_greater,male,Chhetri,,skilled_worker,,no_difficulty,2___very_little,long_term_shelter__housing,financial_support,housing_inspections,5___completely_yes,,,2___very_little,news_about_government_decision,how_to_register_for_access_sup,5___completely_yes,,,1___not_at_all,based_on_polit,first_come__fi,2___very_little,1___not_at_all,2___very_little,,,
accountability,2015-09-26,Dolakha,sunakhani,1,25_39,female,Brahmin,,farmer_laborer,,yes__some_diff,1___not_at_all,long_term_shelter__housing,healthcare,financial_support,1___not_at_all,building_mater,cash_for_work,2___very_little,news_about_government_decision,how_to_register_for_access_sup,1___not_at_all,cash_for_work,building_mater,don_t_know,,,2___very_little,2___not_very_m,don_t_know,2___very_little,healthcare,long_term_shelter__housing
accountability,2015-09-20,Kavrepalanchok,Kabhre Nittya,2,40_54,male,Newar,,farmer_laborer,,no_difficulty,2___very_little,long_term_shelter__housing,seeds_and_fertilizers,financial_support,2___very_little,cash_for_work,building_mater,4___mostly_yes,,,2___very_little,building_mater,cash_for_work,2___very_little,only_if_damage,based_on_caste,4___mostly_yes,3___neutral,3___neutral,,,
accountability,2015-09-23,Sindhupalchowk,Chautara,8,40_54,male,Gurung,,farmer_laborer,,yes__some_diff,2___very_little,long_term_shelter__housing,toilets_sanitation,livelihoods,2___very_little,cash_for_work,food_aid,2___very_little,how_to_register_for_access_sup,how_to_get_shelter_materials,2___very_little,cash_for_work,building_mater,2___very_little,only_if_damage,first_come__fi,2___very_little,2___not_very_m,1___not_at_all,,,
accountability,2015-09-23,Makwanpur,Makwanpurgadhi,6,40_54,male,Brahmin,,farmer_laborer,,no_difficulty,4___mostly_yes,,,,5___completely_yes,,,5___completely_yes,,,1___not_at_all,building_mater,cash_for_work,4___mostly_yes,,,5___completely_yes,4___mostly_yes,4___mostly_yes,,,
accountability,2015-09-24,Ramechhap,Puranagau,1,15_24,male,Newar,,skilled_worker,,no_difficulty,1___not_at_all,long_term_shelter__housing,livelihoods,financial_support,1___not_at_all,cash_for_work,building_mater,1___not_at_all,how_to_get_shelter_materials,how_to_register_for_access_sup,1___not_at_all,cash_for_work,building_mater,1___not_at_all,first_come__fi,only_if_damage,2___very_little,1___not_at_all,2___very_little,,,
accountability,2015-09-22,Dhading,Aginchok,3,40_54,male,Chhetri,,farmer_laborer,,yes__some_diff,2___very_little,long_term_shelter__housing,livelihoods,financial_support,2___very_little,building_mater,seeds_and_fert,2___very_little,news_about_government_decision,how_to_register_for_access_sup,2___very_little,building_mater,cash_for_work,4___mostly_yes,,,4___mostly_yes,2___not_very_m,4___mostly_yes,,,
accountability,2015-09-22,Dolakha,sunakhani,1,15_24,female,Chhetri,,other,student,no_difficulty,2___very_little,education,financial_support,long_term_shelter__housing,3___neutral,cash_for_work,building_mater,1___not_at_all,how_to_register_for_access_sup,how_to_get_healthcare_psycholo,4___mostly_yes,,,don_t_know,,,1___not_at_all,don_t_know,don_t_know,5___completely_yes,,
accountability,2015-09-23,Bhaktapur,bhaktpur,9,25_39,male,Newar,,skilled_worker,,no_difficulty,4___mostly_yes,,,,5___completely_yes,,,5___completely_yes,,,4___mostly_yes,,,don_t_know,,,1___not_at_all,2___not_very_m,1___not_at_all,,,
accountability,2015-09-22,Sindhuli,Bhimeswor,7,25_39,female,Newar,,other,Teacher,yes__some_diff,1___not_at_all,long_term_shelter__housing,financial_support,healthcare,1___not_at_all,building_mater,housing_inspec,5___completely_yes,,,2___very_little,cash_for_work,building_mater,don_t_know,,,3___neutral,1___not_at_all,1___not_at_all,1___not_at_all,long_term_shelter__housing,child_protecti
accountability,2015-09-22,Dolakha,sahare,9,40_54,female,Chhetri,,farmer_laborer,,yes__some_diff,1___not_at_all,long_term_shelter__housing,financial_support,healthcare,5___completely_yes,,,5___completely_yes,,,5___completely_yes,,,1___not_at_all,based_on_polit,first_come__fi,1___not_at_all,1___not_at_all,2___very_little,1___not_at_all,long_term_shelter__housing,toilets_sanitation
accountability,2015-09-20,Kavrepalanchok,Kabhre Nittya,2,25_39,female,Chhetri,,government_ser,,no_difficulty,3___neutral,long_term_shelter__housing,clean_water,healthcare,4___mostly_yes,,,4___mostly_yes,,,3___neutral,cash_for_work,seeds_and_fert,3___neutral,based_on_caste,only_if_damage,5___completely_yes,3___neutral,4___mostly_yes,3___neutral,clean_water,long_term_shelter__housing
accountability,2015-09-23,Makwanpur,Makwanpurgadhi,6,40_54,female,Chhetri,,other,Not mentioned,no_difficulty,4___mostly_yes,,,,4___mostly_yes,,,5___completely_yes,,,1___not_at_all,cash_for_work,building_mater,4___mostly_yes,,,4___mostly_yes,4___mostly_yes,4___mostly_yes,1___not_at_all,long_term_shelter__housing,financial_support
accountability,2015-09-25,Gorkha,Hanspur,4,55_greater,male,Chhetri,,farmer_laborer,,no_difficulty,1___not_at_all,long_term_shelter__housing,education,financial_support,3___neutral,building_mater,cash_for_work,3___neutral,how_to_get_shelter_materials,news_about_government_decision,4___mostly_yes,,,4___mostly_yes,,,1___not_at_all,1___not_at_all,3___neutral,,,
accountability,2015-09-27,Dolakha,sunakhani,6,55_greater,male,Brahmin,,farmer_laborer,,no_difficulty,2___very_little,long_term_shelter__housing,financial_support,toilets_sanitation,2___very_little,cash_for_work,building_mater,2___very_little,news_about_government_decision,how_to_register_for_access_sup,1___not_at_all,cash_for_work,building_mater,2___very_little,based_on_polit,joint_families,1___not_at_all,2___not_very_m,2___very_little,,,
accountability,2015-09-22,Dhading,Aginchok,3,25_39,male,Newar,,ngo_worker_bus,,no_difficulty,4___mostly_yes,,,,2___very_little,building_mater,cash_for_work,4___mostly_yes,,,2___very_little,cash_for_work,food_aid,4___mostly_yes,,,4___mostly_yes,2___not_very_m,4___mostly_yes,,,
accountability,2015-09-23,Bhaktapur,bhaktpur,9,25_39,female,Chhetri,,farmer_laborer,,yes__some_diff,2___very_little,long_term_shelter__housing,financial_support,housing_inspections,1___not_at_all,cash_for_work,food_aid,2___very_little,news_about_government_decision,how_to_register_for_access_sup,1___not_at_all,building_mater,cash_for_work,1___not_at_all,based_on_caste,joint_families,2___very_little,2___not_very_m,1___not_at_all,refused,,
accountability,2015-09-21,Sindhupalchowk,Irkhu,7,55_greater,female,Chhetri,,other,Housewife,yes__a_lot_of_,1___not_at_all,long_term_shelter__housing,financial_support,clean_water,3___neutral,building_mater,cash_for_work,1___not_at_all,news_about_government_decision,how_to_get_shelter_materials,1___not_at_all,cash_for_work,food_aid,1___not_at_all,based_on_polit,other,don_t_know,1___not_at_all,1___not_at_all,1___not_at_all,long_term_shelter__housing,financial_support
accountability,2015-09-24,Ramechhap,Puranagau,1,40_54,male,Dalit,,farmer_laborer,,no_difficulty,2___very_little,long_term_shelter__housing,financial_support,livelihoods,1___not_at_all,cash_for_work,building_mater,1___not_at_all,how_to_register_for_access_sup,how_to_get_shelter_materials,1___not_at_all,cash_for_work,building_mater,2___very_little,based_on_polit,first_come__fi,2___very_little,1___not_at_all,2___very_little,,,
accountability,2015-09-25,Sindhuli,Sitalpati,4,15_24,female,Brahmin,,other,Student,no_difficulty,1___not_at_all,long_term_shelter__housing,financial_support,livelihoods,1___not_at_all,seeds_and_fert,cash_for_work,5___completely_yes,,,3___neutral,cash_for_work,housing_inspec,1___not_at_all,first_come__fi,because_people,3___neutral,3___neutral,4___mostly_yes,1___not_at_all,long_term_shelter__housing,financial_support
accountability,2015-09-20,Kavrepalanchok,Kabhre Nittya,2,55_greater,male,Brahmin,,government_ser,,no_difficulty,3___neutral,long_term_shelter__housing,clean_water,healthcare,2___very_little,building_mater,seeds_and_fert,2___very_little,news_about_government_decision,how_to_get_shelter_materials,3___neutral,cash_for_work,seeds_and_fert,3___neutral,based_on_caste,based_on_polit,3___neutral,2___not_very_m,4___mostly_yes,,,
accountability,2015-09-23,Makwanpur,Makwanpurgadhi,7,40_54,male,Brahmin,,skilled_worker,,no_difficulty,1___not_at_all,clean_water,financial_support,seeds_and_fertilizers,4___mostly_yes,,,4___mostly_yes,,,1___not_at_all,cash_for_work,building_mater,1___not_at_all,first_come__fi,based_on_polit,4___mostly_yes,4___mostly_yes,4___mostly_yes,,,
accountability,2015-09-27,Dolakha,sunakhani,6,15_24,male,Chhetri,,farmer_laborer,,no_difficulty,3___neutral,long_term_shelter__housing,livelihoods,toilets_sanitation,1___not_at_all,cash_for_work,building_mater,1___not_at_all,news_about_government_decision,how_to_get_shelter_materials,1___not_at_all,cash_for_work,building_mater,1___not_at_all,other,based_on_polit,2___very_little,1___not_at_all,don_t_know,,,
accountability,2015-09-25,Sindhuli,Sitalpati,4,40_54,female,Brahmin,,farmer_laborer,,no_difficulty,4___mostly_yes,,,,4___mostly_yes,,,5___completely_yes,,,5___completely_yes,,,4___mostly_yes,,,4___mostly_yes,2___not_very_m,4___mostly_yes,3___neutral,financial_support,psychosocial_counseling
accountability,2015-09-20,Sindhupalchowk,Irkhu,7,15_24,female,Janajati,,farmer_laborer,,yes__a_lot_of_,1___not_at_all,long_term_shelter__housing,healthcare,financial_support,1___not_at_all,cash_for_work,other,5___completely_yes,,,1___not_at_all,building_mater,food_aid,1___not_at_all,based_on_polit,based_on_dista,1___not_at_all,1___not_at_all,1___not_at_all,1___not_at_all,education,long_term_shelter__housing
accountability,2015-09-22,Dhading,Aginchok,3,40_54,female,Dalit,,farmer_laborer,,yes__some_diff,2___very_little,long_term_shelter__housing,seeds_and_fertilizers,financial_support,2___very_little,building_mater,building_mater,5___completely_yes,,,2___very_little,building_mater,cash_for_work,don_t_know,,,refused,5___completely,refused,2___very_little,long_term_shelter__housing,livelihoods
accountability,2015-09-21,Kavrepalanchok,Kabhre Nittya,4,25_39,male,Brahmin,,ngo_worker_bus,,no_difficulty,1___not_at_all,long_term_shelter__housing,livelihoods,financial_support,3___neutral,cash_for_work,building_mater,4___mostly_yes,,,2___very_little,cash_for_work,building_mater,2___very_little,based_on_caste,first_come__fi,4___mostly_yes,3___neutral,2___very_little,,,
accountability,2015-09-24,Ramechhap,Puranagau,1,40_54,male,Janajati,,farmer_laborer,,no_difficulty,2___very_little,long_term_shelter__housing,healthcare,financial_support,1___not_at_all,cash_for_work,building_mater,1___not_at_all,how_to_get_shelter_materials,how_to_register_for_access_sup,1___not_at_all,seeds_and_fert,cash_for_work,2___very_little,joint_families,only_if_damage,2___very_little,1___not_at_all,1___not_at_all,,,
accountability,2015-09-23,Makwanpur,Makwanpurgadhi,7,40_54,male,Brahmin,,farmer_laborer,,no_difficulty,4___mostly_yes,,,,4___mostly_yes,,,2___very_little,news_about_government_decision,how_to_register_for_access_sup,1___not_at_all,cash_for_work,building_mater,1___not_at_all,first_come__fi,based_on_polit,4___mostly_yes,1___not_at_all,1___not_at_all,,,
accountability,2015-09-25,Sindhuli,Sitalpati,4,25_39,male,Janajati,,farmer_laborer,,no_difficulty,1___not_at_all,long_term_shelter__housing,financial_support,healthcare,3___neutral,cash_for_work,housing_inspec,4___mostly_yes,,,don_t_know,,,4___mostly_yes,,,4___mostly_yes,2___not_very_m,1___not_at_all,,,
accountability,2015-09-20,Sindhupalchowk,Irkhu,7,55_greater,male,Janajati,,farmer_laborer,,yes__a_lot_of_,1___not_at_all,long_term_shelter__housing,healthcare,financial_support,5___completely_yes,,,5___completely_yes,,,1___not_at_all,seeds_and_fert,food_aid,1___not_at_all,other,other,1___not_at_all,1___not_at_all,1___not_at_all,,,
accountability,2015-09-27,Dolakha,sunakhani,6,40_54,male,Chhetri,,farmer_laborer,,no_difficulty,2___very_little,long_term_shelter__housing,livelihoods,financial_support,2___very_little,cash_for_work,building_mater,1___not_at_all,news_about_government_decision,how_to_get_shelter_materials,1___not_at_all,building_mater,cash_for_work,2___very_little,based_on_polit,based_on_dista,2___very_little,1___not_at_all,2___very_little,,,
accountability,2015-09-23,Bhaktapur,madhyapur,1,25_39,female,Brahmin,,ngo_worker_bus,,no_difficulty,4___mostly_yes,,,,5___completely_yes,,,4___mostly_yes,,,4___mostly_yes,,,5___completely_yes,,,4___mostly_yes,4___mostly_yes,4___mostly_yes,5___completely_yes,,
accountability,2015-09-21,Kavrepalanchok,Kabhre Nittya,4,40_54,male,Chhetri,,farmer_laborer,,no_difficulty,3___neutral,long_term_shelter__housing,clean_water,seeds_and_fertilizers,3___neutral,building_mater,cash_for_work,4___mostly_yes,,,2___very_little,cash_for_work,building_mater,3___neutral,first_come__fi,only_if_damage,4___mostly_yes,3___neutral,3___neutral,,,
accountability,2015-09-22,Dhading,Aginchok,3,55_greater,male,Brahmin,,farmer_laborer,,yes__some_diff,1___not_at_all,long_term_shelter__housing,seeds_and_fertilizers,financial_support,1___not_at_all,building_mater,seeds_and_fert,1___not_at_all,news_about_government_decision,how_to_get_shelter_materials,2___very_little,seeds_and_fert,food_aid,5___completely_yes,,,5___completely_yes,2___not_very_m,2___very_little,,,
accountability,2015-09-22,Dolakha,sahare,9,55_greater,female,Chhetri,,farmer_laborer,,yes__some_diff,1___not_at_all,long_term_shelter__housing,clean_water,financial_support,5___completely_yes,,,refused,,,5___completely_yes,,,2___very_little,based_on_polit,first_come__fi,2___very_little,1___not_at_all,2___very_little,1___not_at_all,long_term_shelter__housing,financial_support
accountability,2015-09-25,Sindhuli,Sitalpati,4,15_24,female,Brahmin,,other,Student,no_difficulty,1___not_at_all,long_term_shelter__housing,financial_support,healthcare,1___not_at_all,seeds_and_fert,housing_inspec,4___mostly_yes,,,4___mostly_yes,,,5___completely_yes,,,4___mostly_yes,don_t_know,3___neutral,1___not_at_all,education,financial_support
accountability,2015-09-23,Makwanpur,Makwanpurgadhi,7,15_24,female,Brahmin,,farmer_laborer,,no_difficulty,1___not_at_all,long_term_shelter__housing,clean_water,financial_support,1___not_at_all,cash_for_work,housing_inspec,5___completely_yes,,,1___not_at_all,cash_for_work,building_mater,1___not_at_all,based_on_polit,first_come__fi,1___not_at_all,1___not_at_all,4___mostly_yes,1___not_at_all,long_term_shelter__housing,financial_support
accountability,2015-09-21,Kavrepalanchok,Kabhre Nittya,4,25_39,female,Dalit,,farmer_laborer,,no_difficulty,2___very_little,long_term_shelter__housing,clean_water,financial_support,4___mostly_yes,,,4___mostly_yes,,,3___neutral,building_mater,cash_for_work,4___mostly_yes,,,4___mostly_yes,3___neutral,2___very_little,2___very_little,long_term_shelter__housing,livelihoods
accountability,2015-09-23,Bhaktapur,madhyapur,1,40_54,female,Newar,,farmer_laborer,,no_difficulty,1___not_at_all,long_term_shelter__housing,psychosocial_counseling,financial_support,5___completely_yes,,,4___mostly_yes,,,4___mostly_yes,,,4___mostly_yes,,,refused,1___not_at_all,4___mostly_yes,4___mostly_yes,,
accountability,2015-09-25,Sindhuli,Sitalpati,4,25_39,female,Brahmin,,farmer_laborer,,yes__some_diff,1___not_at_all,long_term_shelter__housing,financial_support,psychosocial_counseling,1___not_at_all,building_mater,cash_for_work,3___neutral,how_to_register_for_access_sup,how_to_replace_personal_docume,5___completely_yes,,,5___completely_yes,,,5___completely_yes,5___completely,3___neutral,1___not_at_all,long_term_shelter__housing,financial_support
accountability,2015-09-22,Dolakha,sunakhani,6,15_24,female,Brahmin,,other,student,no_difficulty,3___neutral,financial_support,long_term_shelter__housing,education,3___neutral,cash_for_work,building_mater,5___completely_yes,,,3___neutral,building_mater,cash_for_work,4___mostly_yes,,,3___neutral,1___not_at_all,2___very_little,5___completely_yes,,
accountability,2015-09-25,Gorkha,Hanspur,4,25_39,female,Chhetri,,farmer_laborer,,yes__a_lot_of_,3___neutral,long_term_shelter__housing,healthcare,toilets_sanitation,3___neutral,cash_for_work,food_aid,4___mostly_yes,,,4___mostly_yes,,,4___mostly_yes,,,1___not_at_all,1___not_at_all,4___mostly_yes,,,
accountability,2015-09-25,Ramechhap,Puranagau,1,25_39,female,Chhetri,,farmer_laborer,,no_difficulty,1___not_at_all,short_term_she,financial_support,livelihoods,1___not_at_all,cash_for_work,building_mater,1___not_at_all,how_to_get_shelter_materials,how_to_register_for_access_sup,1___not_at_all,cash_for_work,seeds_and_fert,1___not_at_all,based_on_caste,based_on_polit,2___very_little,1___not_at_all,2___very_little,2___very_little,livelihoods,child_protecti
accountability,2015-09-21,Kavrepalanchok,Kabhre Nittya,4,55_greater,female,Chhetri,,farmer_laborer,,no_difficulty,2___very_little,clean_water,long_term_shelter__housing,financial_support,2___very_little,building_mater,cash_for_work,4___mostly_yes,,,2___very_little,cash_for_work,building_mater,3___neutral,first_come__fi,based_on_polit,4___mostly_yes,3___neutral,3___neutral,1___not_at_all,long_term_shelter__housing,financial_support
accountability,2015-09-23,Dolakha,melung,7,25_39,female,Brahmin,,farmer_laborer,,no_difficulty,1___not_at_all,long_term_shelter__housing,toilets_sanitation,financial_support,5___completely_yes,,,1___not_at_all,news_about_government_decision,how_to_get_shelter_materials,4___mostly_yes,,,1___not_at_all,based_on_polit,first_come__fi,1___not_at_all,1___not_at_all,2___very_little,1___not_at_all,long_term_shelter__housing,financial_support
accountability,2015-09-23,Bhaktapur,madhyapur,1,40_54,male,Newar,,farmer_laborer,,no_difficulty,1___not_at_all,long_term_shelter__housing,seeds_and_fertilizers,financial_support,4___mostly_yes,,,4___mostly_yes,,,4___mostly_yes,,,4___mostly_yes,,,don_t_know,1___not_at_all,4___mostly_yes,,,
accountability,2015-09-24,Sindhuli,Sitalpati,7,55_greater,male,Dalit,,farmer_laborer,,yes__some_diff,1___not_at_all,long_term_shelter__housing,psychosocial_counseling,financial_support,2___very_little,seeds_and_fert,housing_inspec,1___not_at_all,how_to_register_for_access_sup,finding_missing_people,3___neutral,cash_for_work,seeds_and_fert,4___mostly_yes,,,4___mostly_yes,2___not_very_m,3___neutral,,,
accountability,2015-09-21,Sindhupalchowk,Irkhu,7,40_54,female,Janajati,,farmer_laborer,,yes__a_lot_of_,1___not_at_all,long_term_shelter__housing,financial_support,food,5___completely_yes,,,5___completely_yes,,,5___completely_yes,,,1___not_at_all,based_on_dista,based_on_polit,1___not_at_all,1___not_at_all,1___not_at_all,2___very_little,healthcare,long_term_shelter__housing
accountability,2015-09-26,Dolakha,sunakhani,6,25_39,female,Chhetri,,ngo_worker_bus,,no_difficulty,4___mostly_yes,,,,1___not_at_all,building_mater,cash_for_work,2___very_little,how_to_register_for_access_sup,how_to_get_shelter_materials,4___mostly_yes,,,5___completely_yes,,,3___neutral,2___not_very_m,don_t_know,5___completely_yes,,
accountability,2015-09-23,Sindhupalchowk,Sanosiruwari,6,25_39,male,Newar,,farmer_laborer,,no_difficulty,2___very_little,livelihoods,financial_support,toilets_sanitation,2___very_little,cash_for_work,food_aid,2___very_little,how_to_register_for_access_sup,how_to_replace_personal_docume,2___very_little,cash_for_work,food_aid,2___very_little,only_if_damage,joint_families,2___very_little,2___not_very_m,2___very_little,,,
accountability,2015-09-20,Sindhupalchowk,Irkhu,7,55_greater,female,Janajati,,farmer_laborer,,no_difficulty,1___not_at_all,long_term_shelter__housing,seeds_and_fertilizers,financial_support,5___completely_yes,,,1___not_at_all,how_to_register_for_access_sup,how_to_get_shelter_materials,5___completely_yes,,,5___completely_yes,,,1___not_at_all,1___not_at_all,1___not_at_all,1___not_at_all,toilets_sanitation,long_term_shelter__housing
accountability,2015-09-21,Kavrepalanchok,Kabhre Nittya,4,40_54,male,Dalit,,skilled_worker,,no_difficulty,1___not_at_all,long_term_shelter__housing,clean_water,livelihoods,1___not_at_all,building_mater,cash_for_work,3___neutral,news_about_government_decision,how_to_get_shelter_materials,2___very_little,cash_for_work,building_mater,3___neutral,only_if_damage,based_on_polit,4___mostly_yes,3___neutral,3___neutral,,,
accountability,2015-09-23,Bhaktapur,madhyapur,1,25_39,male,Newar,,farmer_laborer,,no_difficulty,4___mostly_yes,,,,5___completely_yes,,,refused,,,don_t_know,,,4___mostly_yes,,,refused,1___not_at_all,1___not_at_all,,,
accountability,2015-09-24,Sindhuli,Sitalpati,7,25_39,male,Dalit,,farmer_laborer,,yes__some_diff,1___not_at_all,long_term_shelter__housing,financial_support,healthcare,2___very_little,seeds_and_fert,building_mater,3___neutral,how_to_get_shelter_materials,how_to_replace_personal_docume,3___neutral,food_aid,housing_inspec,4___mostly_yes,,,4___mostly_yes,4___mostly_yes,2___very_little,,,
accountability,2015-09-25,Makwanpur,Manahari,7,40_54,male,Tamang,,ngo_worker_bus,,no_difficulty,2___very_little,short_term_she,long_term_shelter__housing,housing_inspections,1___not_at_all,building_mater,cash_for_work,4___mostly_yes,,,2___very_little,cash_for_work,building_mater,2___very_little,based_on_polit,first_come__fi,2___very_little,1___not_at_all,2___very_little,,,
accountability,2015-09-25,Ramechhap,Puranagau,1,15_24,male,Chhetri,,ngo_worker_bus,,no_difficulty,2___very_little,long_term_shelter__housing,housing_inspections,financial_support,1___not_at_all,building_mater,cash_for_work,1___not_at_all,how_to_register_for_access_sup,how_to_get_shelter_materials,1___not_at_all,cash_for_work,building_mater,1___not_at_all,only_if_damage,joint_families,2___very_little,1___not_at_all,2___very_little,,,
accountability,2015-09-23,Dolakha,melung,7,55_greater,female,Brahmin,,farmer_laborer,,yes__some_diff,1___not_at_all,long_term_shelter__housing,financial_support,toilets_sanitation,4___mostly_yes,,,1___not_at_all,news_about_government_decision,how_to_register_for_access_sup,4___mostly_yes,,,1___not_at_all,based_on_polit,first_come__fi,1___not_at_all,1___not_at_all,1___not_at_all,1___not_at_all,long_term_shelter__housing,financial_support
accountability,2015-09-24,Sindhuli,Sitalpati,7,55_greater,female,Dalit,,farmer_laborer,,no_difficulty,1___not_at_all,long_term_shelter__housing,housing_inspections,food,1___not_at_all,seeds_and_fert,housing_inspec,4___mostly_yes,,,4___mostly_yes,,,5___completely_yes,,,5___completely_yes,4___mostly_yes,1___not_at_all,1___not_at_all,short_term_shelter__tent_shelt,financial_support
accountability,2015-09-24,Dolakha,sunakhani,6,55_greater,male,Dalit,,farmer_laborer,,no_difficulty,1___not_at_all,long_term_shelter__housing,livelihoods,food,1___not_at_all,building_mater,cash_for_work,1___not_at_all,news_about_government_decision,how_to_get_shelter_materials,don_t_know,,,2___very_little,other,based_on_polit,2___very_little,1___not_at_all,2___very_little,,,
accountability,2015-09-21,Kavrepalanchok,Kabhre Nittya,7,25_39,male,Tamang,,farmer_laborer,,no_difficulty,3___neutral,long_term_shelter__housing,clean_water,education,2___very_little,cash_for_work,food_aid,3___neutral,news_about_government_decision,how_to_get_shelter_materials,3___neutral,cash_for_work,building_mater,2___very_little,based_on_polit,based_on_dista,4___mostly_yes,2___not_very_m,2___very_little,,,
accountability,2015-09-22,Dhading,Mulpani,5,25_39,male,Chhetri,,ngo_worker_bus,,no_difficulty,2___very_little,long_term_shelter__housing,toilets_sanitation,clean_water,1___not_at_all,building_mater,cash_for_work,2___very_little,news_about_government_decision,how_to_get_shelter_materials,4___mostly_yes,,,4___mostly_yes,,,4___mostly_yes,4___mostly_yes,2___very_little,,,
accountability,2015-09-24,Bhaktapur,madhyapur,3,25_39,male,Newar,,farmer_laborer,,no_difficulty,refused,,,,4___mostly_yes,,,5___completely_yes,,,don_t_know,,,refused,,,1___not_at_all,3___neutral,1___not_at_all,,,
accountability,2015-09-24,Sindhuli,Sitalpati,7,25_39,male,Dalit,,skilled_worker,,no_difficulty,1___not_at_all,long_term_shelter__housing,financial_support,healthcare,1___not_at_all,building_mater,cash_for_work,4___mostly_yes,,,5___completely_yes,,,4___mostly_yes,,,1___not_at_all,3___neutral,1___not_at_all,,,
accountability,2015-09-23,Dolakha,melung,7,55_greater,male,Newar,,farmer_laborer,,no_difficulty,1___not_at_all,long_term_shelter__housing,toilets_sanitation,financial_support,5___completely_yes,,,1___not_at_all,how_to_get_shelter_materials,news_about_government_decision,4___mostly_yes,,,1___not_at_all,based_on_polit,first_come__fi,1___not_at_all,1___not_at_all,1___not_at_all,,,
accountability,2015-09-23,Ramechhap,Puranagau,4,40_54,male,Chhetri,,farmer_laborer,,no_difficulty,1___not_at_all,long_term_shelter__housing,livelihoods,financial_support,1___not_at_all,building_mater,cash_for_work,1___not_at_all,how_to_get_shelter_materials,how_to_register_for_access_sup,1___not_at_all,building_mater,cash_for_work,2___very_little,first_come__fi,only_if_damage,2___very_little,1___not_at_all,2___very_little,,,
accountability,2015-09-25,Makwanpur,Manahari,7,55_greater,male,Dalit,,farmer_laborer,,no_difficulty,2___very_little,long_term_shelter__housing,livelihoods,financial_support,2___very_little,cash_for_work,housing_inspec,2___very_little,how_to_register_for_access_sup,finding_missing_people,1___not_at_all,housing_inspec,building_mater,2___very_little,based_on_polit,first_come__fi,1___not_at_all,2___not_very_m,2___very_little,,,
accountability,2015-09-21,Kavrepalanchok,Kabhre Nittya,7,40_54,female,Chhetri,,ngo_worker_bus,,no_difficulty,2___very_little,long_term_shelter__housing,clean_water,financial_support,2___very_little,cash_for_work,food_aid,3___neutral,news_about_government_decision,how_to_register_for_access_sup,4___mostly_yes,,,2___very_little,first_come__fi,based_on_dista,4___mostly_yes,3___neutral,4___mostly_yes,2___very_little,long_term_shelter__housing,clean_water
accountability,2015-09-24,Dolakha,sundawati,7,40_54,male,Janajati,,government_ser,,no_difficulty,2___very_little,long_term_shelter__housing,healthcare,toilets_sanitation,2___very_little,building_mater,cash_for_work,4___mostly_yes,,,2___very_little,building_mater,cash_for_work,2___very_little,based_on_polit,other,2___very_little,2___not_very_m,1___not_at_all,,,
accountability,2015-09-24,Bhaktapur,madhyapur,3,40_54,male,Newar,,farmer_laborer,,no_difficulty,4___mostly_yes,,,,don_t_know,,,4___mostly_yes,,,5___completely_yes,,,don_t_know,,,1___not_at_all,2___not_very_m,4___mostly_yes,,,
accountability,2015-09-23,Bhaktapur,madhyapur,1,25_39,male,Newar,,farmer_laborer,,no_difficulty,refused,,,,4___mostly_yes,,,5___completely_yes,,,4___mostly_yes,,,refused,,,1___not_at_all,don_t_know,refused,,,
accountability,2015-09-20,Dhading,Mulpani,5,40_54,male,Brahmin,,farmer_laborer,,yes__some_diff,2___very_little,long_term_shelter__housing,financial_support,psychosocial_counseling,1___not_at_all,building_mater,cash_for_work,2___very_little,news_about_government_decision,how_to_get_shelter_materials,4___mostly_yes,,,4___mostly_yes,,,5___completely_yes,refused,5___completely_yes,,,
accountability,2015-09-23,Gorkha,Barpak,1,15_24,female,Janajati,,other,Not Mentioned,no_difficulty,1___not_at_all,long_term_shelter__housing,education,financial_support,3___neutral,building_mater,food_aid,4___mostly_yes,,,3___neutral,cash_for_work,building_mater,5___completely_yes,,,2___very_little,1___not_at_all,5___completely_yes,1___not_at_all,sexual_and_reproductive_servic,education
accountability,2015-09-23,Dolakha,melung,7,55_greater,male,Brahmin,,farmer_laborer,,yes__some_diff,1___not_at_all,long_term_shelter__housing,toilets_sanitation,financial_support,5___completely_yes,,,1___not_at_all,how_to_get_shelter_materials,news_about_government_decision,4___mostly_yes,,,1___not_at_all,based_on_polit,first_come__fi,1___not_at_all,1___not_at_all,1___not_at_all,,,
accountability,2015-09-24,Sindhuli,Jhangajholi Ratmata,2,25_39,male,Brahmin,,government_ser,,no_difficulty,4___mostly_yes,,,,4___mostly_yes,,,4___mostly_yes,,,5___completely_yes,,,4___mostly_yes,,,don_t_know,2___not_very_m,5___completely_yes,,,
